X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1399.0,1399.0,train,4.375411740598763E-4,80.73909655089534,0.6953505086175698
1400.0,1400.0,train,4.3829877428797125E-4,81.74198815472994,0.695976845676501
1401.0,1401.0,train,4.3590794706920873E-4,78.48502345170515,0.6939958646810969
1402.0,1402.0,train,4.262114857688418E-4,64.04816448864683,0.6858283991507973
1403.0,1403.0,train,4.3812563645245057E-4,81.49976273136222,0.6958338196226261
1404.0,1404.0,train,4.37233563997924E-4,80.27430316214597,0.6950958274462451
1405.0,1405.0,train,4.311435227475013E-4,72.04414662204363,0.6900096048148181
1406.0,1406.0,train,4.391954976754375E-4,83.0902481704922,0.6967165372575415
1407.0,1407.0,train,4.4559507439760534E-4,94.07074227068586,0.7019434445744464
1408.0,1408.0,train,4.298099527858075E-4,69.72505623201535,0.688884571685678
1409.0,1409.0,train,4.43406402074802E-4,90.4978646734226,0.7001660432108641
1410.0,1410.0,train,4.381073585610131E-4,81.47096136470594,0.695818716659024
1411.0,1411.0,train,4.403104550486603E-4,84.81463435165153,0.6976337368170455
1412.0,1412.0,train,4.465100971540709E-4,95.05649273683053,0.7026833995611803
1413.0,1413.0,train,4.385824744470874E-4,82.07940998680668,0.6962110599056079
1414.0,1414.0,train,4.296678312025706E-4,69.34026743874882,0.6887644338510444
1415.0,1415.0,train,4.465590158664166E-4,95.13507300985606,0.7027229070745121
1416.0,1416.0,train,4.510866417960005E-4,98.03688743354049,0.7063568517457024
1417.0,1417.0,train,4.473196051880751E-4,95.77872253045341,0.703336495927298
1418.0,1418.0,train,4.3663054374131236E-4,79.62742668649112,0.6945959478534866
1419.0,1419.0,train,4.3716061055866105E-4,80.19652213935959,0.6950353955043851
1420.0,1420.0,train,4.51084447807798E-4,98.03609175444703,0.7063551016176337
1421.0,1421.0,train,4.449875033397658E-4,93.2461734386586,0.7014511006540252
1422.0,1422.0,train,4.4767405797827264E-4,96.26620941833085,0.7036220102028157
1423.0,1423.0,train,4.42233021620493E-4,87.96771705053145,0.6992087909793459
