Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.39276E-4,83.255481694,0.69678303,0.086926447,0.836876155,0
4.39421E-4,83.519092209,0.696902533,0.085543002,0.839186691,0
4.39648E-4,83.782832967,0.697088859,0.084159557,0.841959335,0
4.39819E-4,84.002720697,0.697229761,0.083006687,0.844269871,0
4.39935E-4,84.266663737,0.697325294,0.081623242,0.847042514,0
4.40037E-4,84.530662802,0.697408871,0.080239797,0.84935305,0
4.40258E-4,84.750760435,0.697590865,0.079086926,0.851663586,0
4.40475E-4,85.014998869,0.697769261,0.077703482,0.854436229,0
4.40719E-4,85.279345176,0.697968726,0.076320037,0.857208872,0
4.40806E-4,85.543804197,0.698040089,0.074936592,0.859981516,0
4.40974E-4,85.76426339,0.698178357,0.073783721,0.862292052,0
4.41127E-4,86.028901882,0.698303648,0.072400277,0.865064695,0
4.41349E-4,86.293636202,0.698485291,0.071016832,0.867837338,0
4.41441E-4,86.514330423,0.69856119,0.069863961,0.870147874,0
4.41585E-4,86.779260796,0.698678884,0.068480516,0.87245841,0
4.41661E-4,87.000082242,0.698740643,0.067327646,0.874306839,0
4.4173E-4,87.26509593,0.698797561,0.065944201,0.877079482,0
4.41865E-4,87.530167821,0.698908115,0.064560756,0.879390018,0
4.421E-4,87.751185893,0.699100379,0.063407886,0.881700555,0
4.42263E-4,88.016515533,0.699232964,0.062024441,0.884473198,0
4.42388E-4,88.281913857,0.699335631,0.060640996,0.886321627,0
4.42607E-4,88.503174838,0.699514574,0.059488125,0.888170055,0
4.4274E-4,88.76878971,0.699622849,0.058104681,0.890942699,0
4.42894E-4,89.034497479,0.699748692,0.056721236,0.893715342,0
4.42949E-4,89.255959268,0.69979348,0.055568365,0.896025878,0
4.43019E-4,89.521759644,0.699850659,0.05418492,0.898798521,0
4.43189E-4,89.787653041,0.699989035,0.052801476,0.901571165,0
4.43251E-4,90.009262037,0.700039457,0.051648605,0.903881701,0
4.43311E-4,90.275242064,0.700088711,0.05026516,0.906654344,0
4.43425E-4,90.541263296,0.700181066,0.048881715,0.909426987,0
4.43484E-4,90.762994415,0.700229265,0.047728845,0.911275416,0
4.43626E-4,91.029137819,0.700345,0.0463454,0.913585952,0
4.43783E-4,91.250998351,0.700472773,0.045192529,0.915896488,0
4.43941E-4,91.517317828,0.700601167,0.043809085,0.918669131,0
4.44174E-4,91.783776858,0.700790416,0.04242564,0.921441774,0
4.44281E-4,92.005905701,0.70087722,0.041272769,0.922828096,0
4.44405E-4,92.27251177,0.700978661,0.039889324,0.925600739,0
4.44585E-4,92.539225122,0.70112479,0.03850588,0.928373383,0
4.44826E-4,92.761585224,0.70131982,0.037353009,0.930683919,0
4.4492E-4,93.028512058,0.701396336,0.035969564,0.932994455,0
4.44989E-4,93.25099935,0.701452511,0.034816694,0.934842884,0
4.45164E-4,93.518067193,0.701593819,0.033433249,0.937615527,0
4.45386E-4,93.785249332,0.701774307,0.032049804,0.94038817,0
4.45554E-4,94.007981833,0.701910085,0.030896933,0.942698706,0
